executive_rank,action_id,encounter_id,facility_id,unit_id,service_line,priority,primary_blocker,evidence_summary,recommended_owner,recommended_action,target_resolution_hours,estimated_recoverable_bed_hours,status,reviewed_by,reviewed_timestamp,action_taken,reason_not_actioned,discharge_timestamp,shift_date,shift_name,signal_family
264,76dbe53b92343da3,ENC_00003270,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.15,new,,,,,2026-02-07 11:20:01.219904564,2026-02-07,day,unattributed
265,1b34efbfecf2cd67,ENC_00003419,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,0.54,new,,,,,2026-02-07 18:24:04.154262709,2026-02-07,evening,alc_community_capacity
266,69d0b2fd88168f4d,ENC_00003002,FAC_000,orthopedics,orthopedics,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,28.4,new,,,,,2026-02-07 05:24:50.301622245,2026-02-07,night,alc_community_capacity
267,6d281ba3430cf24b,ENC_00003269,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,5.61,new,,,,,2026-02-07 06:17:41.358638856,2026-02-07,night,unattributed
268,e7c136e3503c5c8f,ENC_00003340,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,0.69,new,,,,,2026-02-07 05:19:42.586973985,2026-02-07,night,alc_community_capacity
269,85e09ac46a1c3ebb,ENC_00003246,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,5.55,new,,,,,2026-02-08 10:03:09.489791115,2026-02-08,day,unattributed
270,adef2566451eff9c,ENC_00003456,FAC_000,acute_medicine,medicine,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,0.7,new,,,,,2026-02-08 07:04:53.166298858,2026-02-08,day,transport_discharge_logistics
271,f2074267c16dca88,ENC_00003458,FAC_000,surgical,surgery,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,14.98,new,,,,,2026-02-08 22:06:05.847468372,2026-02-08,evening,unattributed
272,20c7b33c3615d96e,ENC_00003422,FAC_000,orthopedics,orthopedics,high,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,24,6.86,new,,,,,2026-02-08 21:04:17.167340049,2026-02-08,evening,care_team_assessment
273,00f383a1b999877d,ENC_00003436,FAC_000,acute_medicine,medicine,high,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,24,6.02,new,,,,,2026-02-08 17:25:29.986258910,2026-02-08,evening,care_team_assessment
274,e048463747ecb81b,ENC_00003384,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.05,new,,,,,2026-02-08 22:06:52.720687002,2026-02-08,evening,unattributed
275,f5920310dc77f146,ENC_00003343,FAC_000,acute_medicine,medicine,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,10.54,new,,,,,2026-02-08 00:20:45.684177927,2026-02-08,night,alc_community_capacity
276,7e7361e77a6b7765,ENC_00003595,FAC_000,cardiac,cardiology,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.54,new,,,,,2026-02-08 04:52:52.761092151,2026-02-08,night,unattributed
277,53bcd558de1e8f7e,ENC_00003427,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,8.48,new,,,,,2026-02-09 08:31:37.665799872,2026-02-09,day,unattributed
278,8c8c26436630b81e,ENC_00003476,FAC_000,acute_medicine,medicine,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,6.43,new,,,,,2026-02-09 07:45:12.289003966,2026-02-09,day,diagnostics_access
279,b7deec4370d8991b,ENC_00003558,FAC_000,respiratory,respiratory,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,2.51,new,,,,,2026-02-09 07:15:19.736288268,2026-02-09,day,alc_community_capacity
280,a612649fa8db77dc,ENC_00003708,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.13,new,,,,,2026-02-09 10:27:26.789029080,2026-02-09,day,unattributed
281,cc521f65127299b8,ENC_00003428,FAC_000,acute_medicine,medicine,high,social work assessment wait,Social work assessment lag exceeded expected operating window,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,24,1.07,new,,,,,2026-02-09 14:30:43.905685846,2026-02-09,day,social_support_readiness
282,221638d2b3215716,ENC_00003599,FAC_000,respiratory,respiratory,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,0.89,new,,,,,2026-02-09 10:15:06.486235910,2026-02-09,day,transport_discharge_logistics
283,fd98815689ef858d,ENC_00003534,FAC_000,orthopedics,orthopedics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,21.5,new,,,,,2026-02-09 23:24:33.370512249,2026-02-09,night,weekend_flow_gap
284,523cc11dfeb7abc5,ENC_00003421,FAC_000,acute_medicine,medicine,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,9.96,new,,,,,2026-02-09 04:35:16.284961106,2026-02-09,night,unattributed
285,3369c1fabe096230,ENC_00003695,FAC_000,cardiac,cardiology,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,2.97,new,,,,,2026-02-09 23:47:47.165035838,2026-02-09,night,transport_discharge_logistics
286,666ea460275dfd1f,ENC_00003596,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,1.45,new,,,,,2026-02-09 03:41:34.169587820,2026-02-09,night,alc_community_capacity
287,78439b252998ae74,ENC_00003447,FAC_000,orthopedics,orthopedics,routine,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",48,0.66,new,,,,,2026-02-09 04:42:14.523925551,2026-02-09,night,diagnostics_access
288,6f399ee69614a14b,ENC_00003377,FAC_000,transitional_care,geriatrics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,39.74,new,,,,,2026-02-10 11:06:06.617099172,2026-02-10,day,weekend_flow_gap
289,ecd22113b8dd5835,ENC_00003621,FAC_000,orthopedics,orthopedics,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,3.01,new,,,,,2026-02-10 12:17:35.669978553,2026-02-10,day,transport_discharge_logistics
290,70fc6e323da559d8,ENC_00003623,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,38.31,new,,,,,2026-02-10 15:41:16.540152577,2026-02-10,evening,weekend_flow_gap
291,b69273d966e3626f,ENC_00003676,FAC_000,surgical,surgery,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,29.65,new,,,,,2026-02-10 15:55:05.449753610,2026-02-10,evening,weekend_flow_gap
292,241b13fb0c0581a8,ENC_00003626,FAC_000,orthopedics,orthopedics,high,radiology MRI access delay,MRI completion lag exceeded expected discharge-dependent window,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,24,17.35,new,,,,,2026-02-10 21:22:35.420183698,2026-02-10,evening,diagnostics_access
293,5ced8f9bef365c98,ENC_00003705,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,3.55,new,,,,,2026-02-10 18:40:03.462123094,2026-02-10,evening,unattributed
294,7a760a5a48d7616b,ENC_00003734,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.35,new,,,,,2026-02-10 21:19:32.233636327,2026-02-10,evening,unattributed
295,ed1a24d16bcb7c62,ENC_00003803,FAC_000,cardiac,cardiology,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,4.06,new,,,,,2026-02-10 04:01:49.675568004,2026-02-10,night,unattributed
296,d5b25ee45162caa1,ENC_00003631,FAC_000,acute_medicine,medicine,high,diagnostic sign-off stall,Diagnostic completion or sign-off timing exceeded expected operating window,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,24,15.98,new,,,,,2026-02-11 09:11:16.713480859,2026-02-11,day,diagnostics_access
297,edef0072b016428c,ENC_00003755,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.86,new,,,,,2026-02-11 13:11:57.876458550,2026-02-11,day,unattributed
298,f32b6892551407aa,ENC_00003709,FAC_000,surgical,surgery,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,36.9,new,,,,,2026-02-11 20:47:55.431715172,2026-02-11,evening,weekend_flow_gap
299,346b15ca56178b05,ENC_00003725,FAC_000,respiratory,respiratory,high,social work assessment wait,Social work assessment lag exceeded expected operating window,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,24,18.9,new,,,,,2026-02-11 18:56:44.173489039,2026-02-11,evening,social_support_readiness
300,df3689d9cbf301c9,ENC_00003634,FAC_000,respiratory,respiratory,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,8.62,new,,,,,2026-02-11 20:01:05.366150914,2026-02-11,evening,alc_community_capacity
