shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-02-12,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,32.07,63.32,0.45,50.82,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-02-12,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,respiratory,respiratory,19.65,49.83,0.79,48.61,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-02-12,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,22.23,41.29,0.86,48.48,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,4
2026-02-12,day,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,16.26,38.21,0.84,44.77,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,5
2026-02-12,evening,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",114.06,95.515,0.72,108.68,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-02-12,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,40.31,71.32,0.88,65.12,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-02-12,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,55.81,96.4,0.86,78.44,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-12,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,21.28,51.19,0.88,51.47,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-02-12,night,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,12.82,42.99,0.45,37.02,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-13,day,diagnostics_access,ECG availability delay,1,FAC_000,respiratory,respiratory,63.06,105.22,0.78,82.39,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-02-13,day,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",40.36,49.39,0.82,67.36,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-02-13,day,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,27.84,56.75,0.78,53.76,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-02-13,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,orthopedics,orthopedics,85.67,123.76,0.79,97.2,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-13,evening,diagnostics_access,radiology MRI access delay,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",59.88,68.045,0.84,81.17,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-13,evening,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,52.0,94.5,0.45,68.15,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-13,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,31.96,70.18,0.82,60.24,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",4
2026-02-13,evening,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,orthopedics,orthopedics,31.08,64.53,0.8,57.79,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,5
2026-02-13,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",104.5,88.925,0.86,105.68,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-13,night,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,cardiac,cardiology,27.72,60.13,0.8,55.13,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,2
2026-02-14,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,87.45,147.06,0.86,106.3,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-14,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,42.71,89.53,0.84,70.74,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-14,day,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",27.27,46.32,0.82,61.2,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-02-14,day,diagnostics_access,blood testing turnaround delay,2,FAC_000,"respiratory, surgical","respiratory, surgery",23.62,34.34,0.79,55.55,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",4
2026-02-14,day,care_team_assessment,therapy assessment stall,1,FAC_000,acute_medicine,medicine,25.05,51.86,0.82,51.98,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,5
2026-02-14,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",86.78999999999999,82.875,0.86,96.78,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-14,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,17.08,55.99,0.82,50.03,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-02-14,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,30.31,61.66,0.79,56.42,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-02-14,night,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,8.51,43.32,0.78,42.0,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-02-15,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,36.63,68.69,0.86,62.46,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-15,day,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,17.44,46.12,0.78,46.41,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-02-15,day,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,cardiac,cardiology,9.38,47.57,0.8,44.02,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,3
2026-02-15,day,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",3.24,17.555,0.45,35.56,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-02-15,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,135.65,184.73,0.86,136.88,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-15,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,1.51,37.84,0.84,38.76,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-15,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,transitional_care,geriatrics,9.38,17.41,0.79,34.78,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-02-15,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,respiratory,respiratory,89.92,131.9,0.72,99.94,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-02-15,night,diagnostics_access,blood testing turnaround delay,3,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",60.17,22.1,0.79,76.5,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-02-15,night,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,41.54,79.38,0.45,59.43,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-02-15,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,31.21,66.93,0.82,58.96,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",4
2026-02-15,night,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,cardiac,cardiology,25.65,60.88,0.8,54.52,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,5
2026-02-16,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,136.55,188.52,0.84,137.98,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-02-16,day,diagnostics_access,ECG availability delay,1,FAC_000,transitional_care,geriatrics,31.03,68.67,0.78,58.61,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-02-16,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,7.62,30.45,0.88,39.78,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,3
2026-02-16,day,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,14.89,46.88,0.45,39.02,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-02-16,evening,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,51.09,91.15,0.78,73.38,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-02-16,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, surgical","medicine, surgery",36.14,48.434999999999995,0.86,66.19,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-02-16,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,9.31,35.17,0.88,41.88,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,3
2026-02-16,night,alc_community_capacity,home care confirmation wait,3,FAC_000,"respiratory, surgical, transitional_care","geriatrics, respiratory, surgery",49.48,29.92,0.86,75.97,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-02-16,night,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,22.63,49.44,0.84,50.68,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-02-17,day,care_team_assessment,therapy assessment stall,1,FAC_000,acute_medicine,medicine,1.95,3.63,0.82,28.27,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,1
2026-02-17,evening,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,63.27,102.61,0.45,75.09,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-02-17,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,21.83,44.61,0.82,48.51,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
